hour, t(sec), P1 (kW), Q1 (kvar)
668, 0.00000, 0.0378492, 0.0183312
669, 0.00000, 0.0636231, 0.0308155
670, 0.00000, 0.134021, 0.064915
671, 0.00000, 0.228001, 0.110414
672, 0.00000, 0.319151, 0.154573
673, 0.00000, 0.384602, 0.186287
674, 0.00000, 0.408591, 0.197891
675, 0.00000, 0.383542, 0.185754
676, 0.00000, 0.316454, 0.153257
677, 0.00000, 0.22421, 0.108585
678, 0.00000, 0.131275, 0.0635784
679, 0.00000, 0.0628027, 0.0304166
680, 0.00000, 0.0376467, 0.0182331
681, 0.00000, 0.0377258, 0.0182714
682, 0.00000, 0.0417575, 0.020224
683, 0.00000, 0.0704959, 0.0341426
684, 0.00000, 0.148171, 0.0717623
685, 0.00000, 0.249565, 0.120872
686, 0.00000, 0.298057, 0.144356
687, 0.00000, 0.249567, 0.120867
688, 0.00000, 0.148384, 0.0718642
689, 0.00000, 0.0706918, 0.0342377
690, 0.00000, 0.0419218, 0.0203036
691, 0.00000, 0.0379076, 0.0183595
692, 0.00000, 0.0378492, 0.0183312
693, 0.00000, 0.0634562, 0.0307339
694, 0.00000, 0.133727, 0.0647722
695, 0.00000, 0.228001, 0.110417
696, 0.00000, 0.319151, 0.154573
697, 0.00000, 0.384602, 0.186287
698, 0.00000, 0.408591, 0.197891
699, 0.00000, 0.383542, 0.185754
700, 0.00000, 0.316454, 0.153257
701, 0.00000, 0.22421, 0.108585
702, 0.00000, 0.131275, 0.0635784
703, 0.00000, 0.0628027, 0.0304166
704, 0.00000, 0.0376467, 0.0182331
705, 0.00000, 0.0377258, 0.0182714
706, 0.00000, 0.0417575, 0.020224
707, 0.00000, 0.0704959, 0.0341426
708, 0.00000, 0.148171, 0.0717623
709, 0.00000, 0.249565, 0.120872
710, 0.00000, 0.298057, 0.144356
711, 0.00000, 0.249567, 0.120867
712, 0.00000, 0.0376713, 0.018245
713, 0.00000, 0.0416908, 0.0201917
714, 0.00000, 0.0703055, 0.0340505
715, 0.00000, 0.147327, 0.0713571
716, 0.00000, 0.247163, 0.119724
717, 0.00000, 0.29463, 0.142707
718, 0.00000, 0.247172, 0.1197
719, 0.00000, 0.148385, 0.0718631
720, 0.00000, 0.0706918, 0.0342377
721, 0.00000, 0.0419218, 0.0203036
722, 0.00000, 0.0379076, 0.0183595
723, 0.00000, 0.0378492, 0.0183312
724, 0.00000, 0.0633134, 0.0306642
725, 0.00000, 0.133798, 0.06481
726, 0.00000, 0.228, 0.110416
727, 0.00000, 0.319151, 0.154573
728, 0.00000, 0.384602, 0.186287
729, 0.00000, 0.408591, 0.197891
730, 0.00000, 0.383542, 0.185754
731, 0.00000, 0.316454, 0.153257
732, 0.00000, 0.22421, 0.108585
733, 0.00000, 0.131275, 0.0635784
734, 0.00000, 0.0628027, 0.0304166
735, 0.00000, 0.0376467, 0.0182331
736, 0.00000, 0.0377258, 0.0182714
737, 0.00000, 0.0417575, 0.020224
738, 0.00000, 0.0704959, 0.0341426
739, 0.00000, 0.148171, 0.0717623
740, 0.00000, 0.249565, 0.120872
741, 0.00000, 0.298057, 0.144356
742, 0.00000, 0.249567, 0.120867
743, 0.00000, 0.148384, 0.0718642
744, 0.00000, 0.0706918, 0.0342377
745, 0.00000, 0.0419218, 0.0203036
746, 0.00000, 0.0379076, 0.0183595
747, 0.00000, 0.0378492, 0.0183312
748, 0.00000, 0.0636231, 0.0308155
749, 0.00000, 0.134021, 0.064915
750, 0.00000, 0.228001, 0.110414
751, 0.00000, 0.319151, 0.154573
752, 0.00000, 0.384602, 0.186287
753, 0.00000, 0.408591, 0.197891
754, 0.00000, 0.383542, 0.185754
755, 0.00000, 0.316454, 0.153257
756, 0.00000, 0.22421, 0.108585
757, 0.00000, 0.131275, 0.0635784
758, 0.00000, 0.0628027, 0.0304166
759, 0.00000, 0.0376467, 0.0182331
760, 0.00000, 0.0377258, 0.0182714
761, 0.00000, 0.0417575, 0.020224
762, 0.00000, 0.0704959, 0.0341426
763, 0.00000, 0.148171, 0.0717623
764, 0.00000, 0.249565, 0.120872
765, 0.00000, 0.298057, 0.144356
766, 0.00000, 0.249567, 0.120867
767, 0.00000, 0.148384, 0.0718642
768, 0.00000, 0.0706918, 0.0342377
769, 0.00000, 0.0419218, 0.0203036
770, 0.00000, 0.0379076, 0.0183595
771, 0.00000, 0.0378492, 0.0183312
772, 0.00000, 0.0634562, 0.0307339
773, 0.00000, 0.133727, 0.0647722
774, 0.00000, 0.228001, 0.110417
775, 0.00000, 0.319151, 0.154573
776, 0.00000, 0.384602, 0.186287
777, 0.00000, 0.408591, 0.197891
778, 0.00000, 0.383542, 0.185754
779, 0.00000, 0.316454, 0.153257
780, 0.00000, 0.22421, 0.108585
781, 0.00000, 0.131275, 0.0635784
782, 0.00000, 0.0628027, 0.0304166
783, 0.00000, 0.0376467, 0.0182331
784, 0.00000, 0.0377258, 0.0182714
785, 0.00000, 0.0417575, 0.020224
786, 0.00000, 0.0704959, 0.0341426
787, 0.00000, 0.148171, 0.0717623
788, 0.00000, 0.249565, 0.120872
789, 0.00000, 0.298057, 0.144356
790, 0.00000, 0.249567, 0.120867
791, 0.00000, 0.0376713, 0.018245
792, 0.00000, 0.0416908, 0.0201917
793, 0.00000, 0.0703055, 0.0340505
794, 0.00000, 0.147327, 0.0713571
795, 0.00000, 0.247163, 0.119724
796, 0.00000, 0.29463, 0.142707
797, 0.00000, 0.247172, 0.1197
798, 0.00000, 0.148385, 0.0718631
799, 0.00000, 0.0706918, 0.0342377
800, 0.00000, 0.0419218, 0.0203036
801, 0.00000, 0.0379076, 0.0183595
802, 0.00000, 0.0378492, 0.0183312
803, 0.00000, 0.0633134, 0.0306642
804, 0.00000, 0.133798, 0.06481
805, 0.00000, 0.228, 0.110416
806, 0.00000, 0.319151, 0.154573
807, 0.00000, 0.384602, 0.186287
808, 0.00000, 0.408591, 0.197891
809, 0.00000, 0.383542, 0.185754
810, 0.00000, 0.316454, 0.153257
811, 0.00000, 0.22421, 0.108585
812, 0.00000, 0.131275, 0.0635784
813, 0.00000, 0.0628027, 0.0304166
814, 0.00000, 0.0376467, 0.0182331
815, 0.00000, 0.0377258, 0.0182714
816, 0.00000, 0.0417575, 0.020224
817, 0.00000, 0.0704959, 0.0341426
818, 0.00000, 0.148171, 0.0717623
819, 0.00000, 0.249565, 0.120872
820, 0.00000, 0.298057, 0.144356
821, 0.00000, 0.249567, 0.120867
822, 0.00000, 0.148384, 0.0718642
823, 0.00000, 0.0706918, 0.0342377
824, 0.00000, 0.0419218, 0.0203036
825, 0.00000, 0.0379076, 0.0183595
826, 0.00000, 0.0378492, 0.0183312
827, 0.00000, 0.0636231, 0.0308155
828, 0.00000, 0.134021, 0.064915
829, 0.00000, 0.228001, 0.110414
830, 0.00000, 0.319151, 0.154573
831, 0.00000, 0.384602, 0.186287
832, 0.00000, 0.408591, 0.197891
833, 0.00000, 0.383542, 0.185754
834, 0.00000, 0.316454, 0.153257
835, 0.00000, 0.22421, 0.108585
836, 0.00000, 0.131275, 0.0635784
837, 0.00000, 0.0628027, 0.0304166
838, 0.00000, 0.0376467, 0.0182331
839, 0.00000, 0.0377258, 0.0182714
840, 0.00000, 0.0417575, 0.020224
841, 0.00000, 0.0704959, 0.0341426
842, 0.00000, 0.148171, 0.0717623
843, 0.00000, 0.249565, 0.120872
844, 0.00000, 0.298057, 0.144356
845, 0.00000, 0.249567, 0.120867
846, 0.00000, 0.148384, 0.0718642
847, 0.00000, 0.0706918, 0.0342377
848, 0.00000, 0.0419218, 0.0203036
849, 0.00000, 0.0379076, 0.0183595
850, 0.00000, 0.0378492, 0.0183312
851, 0.00000, 0.0634562, 0.0307339
852, 0.00000, 0.133727, 0.0647722
853, 0.00000, 0.228001, 0.110417
854, 0.00000, 0.319151, 0.154573
855, 0.00000, 0.384602, 0.186287
856, 0.00000, 0.408591, 0.197891
857, 0.00000, 0.383542, 0.185754
858, 0.00000, 0.316454, 0.153257
859, 0.00000, 0.22421, 0.108585
860, 0.00000, 0.131275, 0.0635784
861, 0.00000, 0.0628027, 0.0304166
862, 0.00000, 0.0376467, 0.0182331
863, 0.00000, 0.0377258, 0.0182714
864, 0.00000, 0.0417575, 0.020224
865, 0.00000, 0.0704959, 0.0341426
866, 0.00000, 0.148171, 0.0717623
867, 0.00000, 0.249565, 0.120872
868, 0.00000, 0.298057, 0.144356
869, 0.00000, 0.249567, 0.120867
870, 0.00000, 0.0376713, 0.018245
871, 0.00000, 0.0416908, 0.0201917
872, 0.00000, 0.0703055, 0.0340505
873, 0.00000, 0.147327, 0.0713571
874, 0.00000, 0.247163, 0.119724
875, 0.00000, 0.29463, 0.142707
876, 0.00000, 0.247172, 0.1197
877, 0.00000, 0.148385, 0.0718631
878, 0.00000, 0.0706918, 0.0342377
879, 0.00000, 0.0419218, 0.0203036
880, 0.00000, 0.0379076, 0.0183595
881, 0.00000, 0.0378492, 0.0183312
882, 0.00000, 0.0633134, 0.0306642
883, 0.00000, 0.133798, 0.06481
884, 0.00000, 0.228, 0.110416
885, 0.00000, 0.319151, 0.154573
886, 0.00000, 0.384602, 0.186287
887, 0.00000, 0.408591, 0.197891
888, 0.00000, 0.383542, 0.185754
889, 0.00000, 0.316454, 0.153257
890, 0.00000, 0.22421, 0.108585
891, 0.00000, 0.131275, 0.0635784
892, 0.00000, 0.0628027, 0.0304166
893, 0.00000, 0.0376467, 0.0182331
894, 0.00000, 0.0377258, 0.0182714
895, 0.00000, 0.0417575, 0.020224
896, 0.00000, 0.0704959, 0.0341426
897, 0.00000, 0.148171, 0.0717623
898, 0.00000, 0.249565, 0.120872
899, 0.00000, 0.298057, 0.144356
900, 0.00000, 0.249567, 0.120867
901, 0.00000, 0.148384, 0.0718642
902, 0.00000, 0.0706918, 0.0342377
903, 0.00000, 0.0419218, 0.0203036
904, 0.00000, 0.0379076, 0.0183595
905, 0.00000, 0.0378492, 0.0183312
906, 0.00000, 0.0636231, 0.0308155
907, 0.00000, 0.134021, 0.064915
908, 0.00000, 0.228001, 0.110414
909, 0.00000, 0.319151, 0.154573
910, 0.00000, 0.384602, 0.186287
911, 0.00000, 0.408591, 0.197891
912, 0.00000, 0.383542, 0.185754
913, 0.00000, 0.316454, 0.153257
914, 0.00000, 0.22421, 0.108585
915, 0.00000, 0.131275, 0.0635784
916, 0.00000, 0.0628027, 0.0304166
917, 0.00000, 0.0376467, 0.0182331
918, 0.00000, 0.0377258, 0.0182714
919, 0.00000, 0.0417575, 0.020224
920, 0.00000, 0.0704959, 0.0341426
921, 0.00000, 0.148171, 0.0717623
922, 0.00000, 0.249565, 0.120872
923, 0.00000, 0.298057, 0.144356
924, 0.00000, 0.249567, 0.120867
925, 0.00000, 0.148384, 0.0718642
926, 0.00000, 0.0706918, 0.0342377
927, 0.00000, 0.0419218, 0.0203036
928, 0.00000, 0.0379076, 0.0183595
929, 0.00000, 0.0378492, 0.0183312
930, 0.00000, 0.0634562, 0.0307339
931, 0.00000, 0.133727, 0.0647722
932, 0.00000, 0.228001, 0.110417
933, 0.00000, 0.319151, 0.154573
934, 0.00000, 0.384602, 0.186287
935, 0.00000, 0.408591, 0.197891
936, 0.00000, 0.383542, 0.185754
937, 0.00000, 0.316454, 0.153257
938, 0.00000, 0.22421, 0.108585
939, 0.00000, 0.131275, 0.0635784
940, 0.00000, 0.0628027, 0.0304166
941, 0.00000, 0.0376467, 0.0182331
942, 0.00000, 0.0377258, 0.0182714
943, 0.00000, 0.0417575, 0.020224
944, 0.00000, 0.0704959, 0.0341426
945, 0.00000, 0.148171, 0.0717623
946, 0.00000, 0.249565, 0.120872
947, 0.00000, 0.298057, 0.144356
948, 0.00000, 0.249567, 0.120867
949, 0.00000, 0.0376713, 0.018245
950, 0.00000, 0.0416908, 0.0201917
951, 0.00000, 0.0703055, 0.0340505
952, 0.00000, 0.147327, 0.0713571
953, 0.00000, 0.247163, 0.119724
954, 0.00000, 0.29463, 0.142707
955, 0.00000, 0.247172, 0.1197
956, 0.00000, 0.148385, 0.0718631
957, 0.00000, 0.0706918, 0.0342377
958, 0.00000, 0.0419218, 0.0203036
959, 0.00000, 0.0379076, 0.0183595
960, 0.00000, 0.0378492, 0.0183312
961, 0.00000, 0.0633134, 0.0306642
962, 0.00000, 0.133798, 0.06481
963, 0.00000, 0.228, 0.110416
964, 0.00000, 0.319151, 0.154573
965, 0.00000, 0.384602, 0.186287
966, 0.00000, 0.408591, 0.197891
967, 0.00000, 0.383542, 0.185754
968, 0.00000, 0.316454, 0.153257
969, 0.00000, 0.22421, 0.108585
970, 0.00000, 0.131275, 0.0635784
971, 0.00000, 0.0628027, 0.0304166
972, 0.00000, 0.0376467, 0.0182331
973, 0.00000, 0.0377258, 0.0182714
974, 0.00000, 0.0417575, 0.020224
975, 0.00000, 0.0704959, 0.0341426
976, 0.00000, 0.148171, 0.0717623
977, 0.00000, 0.249565, 0.120872
978, 0.00000, 0.298057, 0.144356
979, 0.00000, 0.249567, 0.120867
980, 0.00000, 0.148384, 0.0718642
981, 0.00000, 0.0706918, 0.0342377
982, 0.00000, 0.0419218, 0.0203036
983, 0.00000, 0.0379076, 0.0183595
984, 0.00000, 0.0378492, 0.0183312
985, 0.00000, 0.0636231, 0.0308155
986, 0.00000, 0.134021, 0.064915
987, 0.00000, 0.228001, 0.110414
988, 0.00000, 0.319151, 0.154573
989, 0.00000, 0.384602, 0.186287
990, 0.00000, 0.408591, 0.197891
991, 0.00000, 0.383542, 0.185754
992, 0.00000, 0.316454, 0.153257
993, 0.00000, 0.22421, 0.108585
994, 0.00000, 0.131275, 0.0635784
995, 0.00000, 0.0628027, 0.0304166
996, 0.00000, 0.0376467, 0.0182331
997, 0.00000, 0.0377258, 0.0182714
998, 0.00000, 0.0417575, 0.020224
999, 0.00000, 0.0704959, 0.0341426
1000, 0.00000, 0.148171, 0.0717623
1001, 0.00000, 0.249565, 0.120872
1002, 0.00000, 0.298057, 0.144356
1003, 0.00000, 0.249567, 0.120867
1004, 0.00000, 0.148384, 0.0718642
1005, 0.00000, 0.0706918, 0.0342377
1006, 0.00000, 0.0419218, 0.0203036
1007, 0.00000, 0.0379076, 0.0183595
1008, 0.00000, 0.0378492, 0.0183312
1009, 0.00000, 0.0634562, 0.0307339
1010, 0.00000, 0.133727, 0.0647722
1011, 0.00000, 0.228001, 0.110417
1012, 0.00000, 0.319151, 0.154573
1013, 0.00000, 0.384602, 0.186287
1014, 0.00000, 0.408591, 0.197891
1015, 0.00000, 0.383542, 0.185754
1016, 0.00000, 0.316454, 0.153257
1017, 0.00000, 0.22421, 0.108585
1018, 0.00000, 0.131275, 0.0635784
1019, 0.00000, 0.0628027, 0.0304166
1020, 0.00000, 0.0376467, 0.0182331
1021, 0.00000, 0.0377258, 0.0182714
1022, 0.00000, 0.0417575, 0.020224
1023, 0.00000, 0.0704959, 0.0341426
1024, 0.00000, 0.148171, 0.0717623
1025, 0.00000, 0.249565, 0.120872
1026, 0.00000, 0.298057, 0.144356
1027, 0.00000, 0.249567, 0.120867
1028, 0.00000, 0.0376713, 0.018245
1029, 0.00000, 0.0416908, 0.0201917
1030, 0.00000, 0.0703055, 0.0340505
1031, 0.00000, 0.147327, 0.0713571
1032, 0.00000, 0.247163, 0.119724
1033, 0.00000, 0.29463, 0.142707
1034, 0.00000, 0.247172, 0.1197
1035, 0.00000, 0.148385, 0.0718631
1036, 0.00000, 0.0706918, 0.0342377
1037, 0.00000, 0.0419218, 0.0203036
1038, 0.00000, 0.0379076, 0.0183595
1039, 0.00000, 0.0378492, 0.0183312
1040, 0.00000, 0.0633134, 0.0306642
1041, 0.00000, 0.133798, 0.06481
1042, 0.00000, 0.228, 0.110416
1043, 0.00000, 0.319151, 0.154573
1044, 0.00000, 0.384602, 0.186287
1045, 0.00000, 0.408591, 0.197891
1046, 0.00000, 0.383542, 0.185754
1047, 0.00000, 0.316454, 0.153257
1048, 0.00000, 0.22421, 0.108585
1049, 0.00000, 0.131275, 0.0635784
1050, 0.00000, 0.0628027, 0.0304166
1051, 0.00000, 0.0376467, 0.0182331
1052, 0.00000, 0.0377258, 0.0182714
1053, 0.00000, 0.0417575, 0.020224
1054, 0.00000, 0.0704959, 0.0341426
1055, 0.00000, 0.148171, 0.0717623
1056, 0.00000, 0.249565, 0.120872
1057, 0.00000, 0.298057, 0.144356
1058, 0.00000, 0.249567, 0.120867
1059, 0.00000, 0.148384, 0.0718642
1060, 0.00000, 0.0706918, 0.0342377
1061, 0.00000, 0.0419218, 0.0203036
1062, 0.00000, 0.0379076, 0.0183595
1063, 0.00000, 0.0378492, 0.0183312
1064, 0.00000, 0.0636231, 0.0308155
1065, 0.00000, 0.134021, 0.064915
1066, 0.00000, 0.228001, 0.110414
1067, 0.00000, 0.319151, 0.154573
1068, 0.00000, 0.384602, 0.186287
1069, 0.00000, 0.408591, 0.197891
1070, 0.00000, 0.383542, 0.185754
1071, 0.00000, 0.316454, 0.153257
1072, 0.00000, 0.22421, 0.108585
1073, 0.00000, 0.131275, 0.0635784
1074, 0.00000, 0.0628027, 0.0304166
1075, 0.00000, 0.0376467, 0.0182331
1076, 0.00000, 0.0377258, 0.0182714
1077, 0.00000, 0.0417575, 0.020224
1078, 0.00000, 0.0704959, 0.0341426
1079, 0.00000, 0.148171, 0.0717623
1080, 0.00000, 0.249565, 0.120872
1081, 0.00000, 0.298057, 0.144356
1082, 0.00000, 0.249567, 0.120867
1083, 0.00000, 0.148384, 0.0718642
1084, 0.00000, 0.0706918, 0.0342377
1085, 0.00000, 0.0419218, 0.0203036
1086, 0.00000, 0.0379076, 0.0183595
1087, 0.00000, 0.0378492, 0.0183312
1088, 0.00000, 0.0634562, 0.0307339
1089, 0.00000, 0.133727, 0.0647722
1090, 0.00000, 0.228001, 0.110417
1091, 0.00000, 0.319151, 0.154573
1092, 0.00000, 0.384602, 0.186287
1093, 0.00000, 0.408591, 0.197891
1094, 0.00000, 0.383542, 0.185754
1095, 0.00000, 0.316454, 0.153257
1096, 0.00000, 0.22421, 0.108585
1097, 0.00000, 0.131275, 0.0635784
1098, 0.00000, 0.0628027, 0.0304166
1099, 0.00000, 0.0376467, 0.0182331
1100, 0.00000, 0.0377258, 0.0182714
1101, 0.00000, 0.0417575, 0.020224
1102, 0.00000, 0.0704959, 0.0341426
1103, 0.00000, 0.148171, 0.0717623
1104, 0.00000, 0.249565, 0.120872
1105, 0.00000, 0.298057, 0.144356
1106, 0.00000, 0.249567, 0.120867
1107, 0.00000, 0.0376713, 0.018245
1108, 0.00000, 0.0416908, 0.0201917
1109, 0.00000, 0.0703055, 0.0340505
1110, 0.00000, 0.147327, 0.0713571
1111, 0.00000, 0.247163, 0.119724
1112, 0.00000, 0.29463, 0.142707
1113, 0.00000, 0.247172, 0.1197
1114, 0.00000, 0.148385, 0.0718631
1115, 0.00000, 0.0706918, 0.0342377
1116, 0.00000, 0.0419218, 0.0203036
1117, 0.00000, 0.0379076, 0.0183595
1118, 0.00000, 0.0378492, 0.0183312
1119, 0.00000, 0.0633134, 0.0306642
1120, 0.00000, 0.133798, 0.06481
1121, 0.00000, 0.228, 0.110416
1122, 0.00000, 0.319151, 0.154573
1123, 0.00000, 0.384602, 0.186287
1124, 0.00000, 0.408591, 0.197891
1125, 0.00000, 0.383542, 0.185754
1126, 0.00000, 0.316454, 0.153257
1127, 0.00000, 0.22421, 0.108585
1128, 0.00000, 0.131275, 0.0635784
1129, 0.00000, 0.0628027, 0.0304166
1130, 0.00000, 0.0376467, 0.0182331
1131, 0.00000, 0.0377258, 0.0182714
1132, 0.00000, 0.0417575, 0.020224
1133, 0.00000, 0.0704959, 0.0341426
1134, 0.00000, 0.148171, 0.0717623
1135, 0.00000, 0.249565, 0.120872
1136, 0.00000, 0.298057, 0.144356
1137, 0.00000, 0.249567, 0.120867
1138, 0.00000, 0.148384, 0.0718642
1139, 0.00000, 0.0706918, 0.0342377
1140, 0.00000, 0.0419218, 0.0203036
1141, 0.00000, 0.0379076, 0.0183595
1142, 0.00000, 0.0378492, 0.0183312
1143, 0.00000, 0.0636231, 0.0308155
1144, 0.00000, 0.134021, 0.064915
1145, 0.00000, 0.228001, 0.110414
1146, 0.00000, 0.319151, 0.154573
1147, 0.00000, 0.384602, 0.186287
1148, 0.00000, 0.408591, 0.197891
1149, 0.00000, 0.383542, 0.185754
1150, 0.00000, 0.316454, 0.153257
1151, 0.00000, 0.22421, 0.108585
1152, 0.00000, 0.131275, 0.0635784
1153, 0.00000, 0.0628027, 0.0304166
1154, 0.00000, 0.0376467, 0.0182331
1155, 0.00000, 0.0377258, 0.0182714
1156, 0.00000, 0.0417575, 0.020224
1157, 0.00000, 0.0704959, 0.0341426
1158, 0.00000, 0.148171, 0.0717623
1159, 0.00000, 0.249565, 0.120872
1160, 0.00000, 0.298057, 0.144356
1161, 0.00000, 0.249567, 0.120867
1162, 0.00000, 0.148384, 0.0718642
1163, 0.00000, 0.0706918, 0.0342377
1164, 0.00000, 0.0419218, 0.0203036
1165, 0.00000, 0.0379076, 0.0183595
1166, 0.00000, 0.0378492, 0.0183312
1167, 0.00000, 0.0634562, 0.0307339
1168, 0.00000, 0.133727, 0.0647722
1169, 0.00000, 0.228001, 0.110417
1170, 0.00000, 0.319151, 0.154573
1171, 0.00000, 0.384602, 0.186287
1172, 0.00000, 0.408591, 0.197891
1173, 0.00000, 0.383542, 0.185754
1174, 0.00000, 0.316454, 0.153257
1175, 0.00000, 0.22421, 0.108585
1176, 0.00000, 0.131275, 0.0635784
1177, 0.00000, 0.0628027, 0.0304166
1178, 0.00000, 0.0376467, 0.0182331
1179, 0.00000, 0.0377258, 0.0182714
1180, 0.00000, 0.0417575, 0.020224
1181, 0.00000, 0.0704959, 0.0341426
1182, 0.00000, 0.148171, 0.0717623
1183, 0.00000, 0.249565, 0.120872
1184, 0.00000, 0.298057, 0.144356
1185, 0.00000, 0.249567, 0.120867
1186, 0.00000, 0.0376713, 0.018245
1187, 0.00000, 0.0416908, 0.0201917
1188, 0.00000, 0.0703055, 0.0340505
1189, 0.00000, 0.147327, 0.0713571
1190, 0.00000, 0.247163, 0.119724
1191, 0.00000, 0.29463, 0.142707
1192, 0.00000, 0.247172, 0.1197
1193, 0.00000, 0.148385, 0.0718631
1194, 0.00000, 0.0706918, 0.0342377
1195, 0.00000, 0.0419218, 0.0203036
1196, 0.00000, 0.0379076, 0.0183595
1197, 0.00000, 0.0378492, 0.0183312
1198, 0.00000, 0.0633134, 0.0306642
1199, 0.00000, 0.133798, 0.06481
1200, 0.00000, 0.228, 0.110416
1201, 0.00000, 0.319151, 0.154573
1202, 0.00000, 0.384602, 0.186287
1203, 0.00000, 0.408591, 0.197891
1204, 0.00000, 0.383542, 0.185754
1205, 0.00000, 0.316454, 0.153257
1206, 0.00000, 0.22421, 0.108585
1207, 0.00000, 0.131275, 0.0635784
1208, 0.00000, 0.0628027, 0.0304166
1209, 0.00000, 0.0376467, 0.0182331
1210, 0.00000, 0.0377258, 0.0182714
1211, 0.00000, 0.0417575, 0.020224
1212, 0.00000, 0.0704959, 0.0341426
1213, 0.00000, 0.148171, 0.0717623
1214, 0.00000, 0.249565, 0.120872
1215, 0.00000, 0.298057, 0.144356
1216, 0.00000, 0.249567, 0.120867
1217, 0.00000, 0.148384, 0.0718642
1218, 0.00000, 0.0706918, 0.0342377
1219, 0.00000, 0.0419218, 0.0203036
1220, 0.00000, 0.0379076, 0.0183595
1221, 0.00000, 0.0378492, 0.0183312
1222, 0.00000, 0.0636231, 0.0308155
1223, 0.00000, 0.134021, 0.064915
1224, 0.00000, 0.228001, 0.110414
1225, 0.00000, 0.319151, 0.154573
1226, 0.00000, 0.384602, 0.186287
1227, 0.00000, 0.408591, 0.197891
1228, 0.00000, 0.383542, 0.185754
1229, 0.00000, 0.316454, 0.153257
1230, 0.00000, 0.22421, 0.108585
1231, 0.00000, 0.131275, 0.0635784
1232, 0.00000, 0.0628027, 0.0304166
1233, 0.00000, 0.0376467, 0.0182331
1234, 0.00000, 0.0377258, 0.0182714
1235, 0.00000, 0.0417575, 0.020224
1236, 0.00000, 0.0704959, 0.0341426
1237, 0.00000, 0.148171, 0.0717623
1238, 0.00000, 0.249565, 0.120872
1239, 0.00000, 0.298057, 0.144356
1240, 0.00000, 0.249567, 0.120867
1241, 0.00000, 0.148384, 0.0718642
1242, 0.00000, 0.0706918, 0.0342377
1243, 0.00000, 0.0419218, 0.0203036
1244, 0.00000, 0.0379076, 0.0183595
1245, 0.00000, 0.0378492, 0.0183312
1246, 0.00000, 0.0634562, 0.0307339
1247, 0.00000, 0.133727, 0.0647722
1248, 0.00000, 0.228001, 0.110417
1249, 0.00000, 0.319151, 0.154573
1250, 0.00000, 0.384602, 0.186287
1251, 0.00000, 0.408591, 0.197891
1252, 0.00000, 0.383542, 0.185754
1253, 0.00000, 0.316454, 0.153257
1254, 0.00000, 0.22421, 0.108585
1255, 0.00000, 0.131275, 0.0635784
1256, 0.00000, 0.0628027, 0.0304166
1257, 0.00000, 0.0376467, 0.0182331
1258, 0.00000, 0.0377258, 0.0182714
1259, 0.00000, 0.0417575, 0.020224
1260, 0.00000, 0.0704959, 0.0341426
1261, 0.00000, 0.148171, 0.0717623
1262, 0.00000, 0.249565, 0.120872
1263, 0.00000, 0.298057, 0.144356
1264, 0.00000, 0.249567, 0.120867
1265, 0.00000, 0.0376713, 0.018245
1266, 0.00000, 0.0416908, 0.0201917
1267, 0.00000, 0.0703055, 0.0340505
1268, 0.00000, 0.147327, 0.0713571
1269, 0.00000, 0.247163, 0.119724
1270, 0.00000, 0.29463, 0.142707
1271, 0.00000, 0.247172, 0.1197
1272, 0.00000, 0.148385, 0.0718631
1273, 0.00000, 0.0706918, 0.0342377
1274, 0.00000, 0.0419218, 0.0203036
1275, 0.00000, 0.0379076, 0.0183595
1276, 0.00000, 0.0378492, 0.0183312
1277, 0.00000, 0.0633134, 0.0306642
1278, 0.00000, 0.133798, 0.06481
1279, 0.00000, 0.228, 0.110416
1280, 0.00000, 0.319151, 0.154573
1281, 0.00000, 0.384602, 0.186287
1282, 0.00000, 0.408591, 0.197891
1283, 0.00000, 0.383542, 0.185754
1284, 0.00000, 0.316454, 0.153257
1285, 0.00000, 0.22421, 0.108585
1286, 0.00000, 0.131275, 0.0635784
1287, 0.00000, 0.0628027, 0.0304166
1288, 0.00000, 0.0376467, 0.0182331
1289, 0.00000, 0.0377258, 0.0182714
1290, 0.00000, 0.0417575, 0.020224
1291, 0.00000, 0.0704959, 0.0341426
1292, 0.00000, 0.148171, 0.0717623
1293, 0.00000, 0.249565, 0.120872
1294, 0.00000, 0.298057, 0.144356
1295, 0.00000, 0.249567, 0.120867
1296, 0.00000, 0.148384, 0.0718642
1297, 0.00000, 0.0706918, 0.0342377
1298, 0.00000, 0.0419218, 0.0203036
1299, 0.00000, 0.0379076, 0.0183595
1300, 0.00000, 0.0378492, 0.0183312
1301, 0.00000, 0.0636231, 0.0308155
1302, 0.00000, 0.134021, 0.064915
1303, 0.00000, 0.228001, 0.110414
1304, 0.00000, 0.319151, 0.154573
1305, 0.00000, 0.384602, 0.186287
1306, 0.00000, 0.408591, 0.197891
1307, 0.00000, 0.383542, 0.185754
1308, 0.00000, 0.316454, 0.153257
1309, 0.00000, 0.22421, 0.108585
1310, 0.00000, 0.131275, 0.0635784
1311, 0.00000, 0.0628027, 0.0304166
1312, 0.00000, 0.0376467, 0.0182331
1313, 0.00000, 0.0377258, 0.0182714
1314, 0.00000, 0.0417575, 0.020224
1315, 0.00000, 0.0704959, 0.0341426
1316, 0.00000, 0.148171, 0.0717623
1317, 0.00000, 0.249565, 0.120872
1318, 0.00000, 0.298057, 0.144356
1319, 0.00000, 0.249567, 0.120867
1320, 0.00000, 0.148384, 0.0718642
