hour, t(sec), P1 (kW), Q1 (kvar)
678, 0.00000, 0.131273, 0.063577
679, 0.00000, 0.0628021, 0.0304162
680, 0.00000, 0.0376465, 0.0182329
681, 0.00000, 0.0377256, 0.0182713
682, 0.00000, 0.0417572, 0.0202239
683, 0.00000, 0.0704951, 0.0341421
684, 0.00000, 0.148167, 0.0717602
685, 0.00000, 0.249556, 0.120866
686, 0.00000, 0.298044, 0.144348
687, 0.00000, 0.249558, 0.120862
688, 0.00000, -0.0119147, -0.00577001
689, 0.00000, -0.240401, -0.116437
690, 0.00000, -0.399086, -0.193298
691, 0.00000, -0.502818, -0.24354
692, 0.00000, -0.565615, -0.273957
693, 0.00000, -0.563787, -0.273089
694, 0.00000, -0.950993, -0.460685
695, 0.00000, -0.630297, -0.305257
696, 0.00000, -0.237917, -0.115235
697, 0.00000, 0.0774589, 0.0375151
698, 0.00000, 0.249977, 0.12107
699, 0.00000, 0.38352, 0.185741
700, 0.00000, 0.316438, 0.153249
701, 0.00000, 0.224202, 0.108581
702, 0.00000, 0.131273, 0.063577
703, 0.00000, 0.0628021, 0.0304162
704, 0.00000, 0.0376465, 0.0182329
705, 0.00000, 0.0377256, 0.0182713
706, 0.00000, 0.0417572, 0.0202239
707, 0.00000, 0.0704951, 0.0341421
708, 0.00000, 0.148167, 0.0717602
709, 0.00000, 0.249556, 0.120866
710, 0.00000, 0.298044, 0.144348
711, 0.00000, 0.249558, 0.120862
712, 0.00000, 0.075341, 0.0364891
713, 0.00000, 0.0833796, 0.0403823
714, 0.00000, 0.140605, 0.0680978
715, 0.00000, 0.294629, 0.1427
716, 0.00000, 0.494256, 0.239409
717, 0.00000, 0.58916, 0.285357
718, 0.00000, 0.494275, 0.239359
719, 0.00000, -0.011915, -0.00576916
720, 0.00000, -0.240401, -0.116437
721, 0.00000, -0.399086, -0.193298
722, 0.00000, -0.502818, -0.24354
723, 0.00000, -0.565615, -0.273957
724, 0.00000, -0.562522, -0.272465
725, 0.00000, -0.58057, -0.281262
726, 0.00000, -0.630296, -0.305251
727, 0.00000, -0.237917, -0.115235
728, 0.00000, 0.0774589, 0.0375151
729, 0.00000, 0.249977, 0.12107
730, 0.00000, 0.38352, 0.185741
731, 0.00000, 0.316438, 0.153249
732, 0.00000, 0.224202, 0.108581
733, 0.00000, 0.131273, 0.063577
734, 0.00000, 0.0628021, 0.0304162
735, 0.00000, 0.0376465, 0.0182329
736, 0.00000, 0.0377256, 0.0182713
737, 0.00000, 0.0417572, 0.0202239
738, 0.00000, 0.0704951, 0.0341421
739, 0.00000, 0.148167, 0.0717602
740, 0.00000, 0.249556, 0.120866
741, 0.00000, 0.298044, 0.144348
742, 0.00000, 0.249558, 0.120862
743, 0.00000, -0.0119147, -0.00577001
744, 0.00000, -0.240401, -0.116437
745, 0.00000, -0.399086, -0.193298
746, 0.00000, -0.502818, -0.24354
747, 0.00000, -0.565615, -0.273957
748, 0.00000, -1.0538, -0.510492
749, 0.00000, -0.95308, -0.461703
750, 0.00000, -0.6303, -0.305245
751, 0.00000, -0.237917, -0.115235
752, 0.00000, 0.0774589, 0.0375151
753, 0.00000, 0.249977, 0.12107
754, 0.00000, 0.38352, 0.185741
755, 0.00000, 0.316438, 0.153249
756, 0.00000, 0.224202, 0.108581
757, 0.00000, 0.131273, 0.063577
758, 0.00000, 0.0628021, 0.0304162
759, 0.00000, 0.0376465, 0.0182329
760, 0.00000, 0.0377256, 0.0182713
761, 0.00000, 0.0417572, 0.0202239
762, 0.00000, 0.0704951, 0.0341421
763, 0.00000, 0.148167, 0.0717602
764, 0.00000, 0.249556, 0.120866
765, 0.00000, 0.298044, 0.144348
766, 0.00000, 0.249558, 0.120862
767, 0.00000, -0.0119147, -0.00577001
768, 0.00000, -0.240401, -0.116437
769, 0.00000, -0.399086, -0.193298
770, 0.00000, -0.502818, -0.24354
771, 0.00000, -0.565615, -0.273957
772, 0.00000, -0.563787, -0.273089
773, 0.00000, -0.950993, -0.460685
774, 0.00000, -0.630297, -0.305257
775, 0.00000, -0.237917, -0.115235
776, 0.00000, 0.0774589, 0.0375151
777, 0.00000, 0.249977, 0.12107
778, 0.00000, 0.38352, 0.185741
779, 0.00000, 0.316438, 0.153249
780, 0.00000, 0.224202, 0.108581
781, 0.00000, 0.131273, 0.063577
782, 0.00000, 0.0628021, 0.0304162
783, 0.00000, 0.0376465, 0.0182329
784, 0.00000, 0.0377256, 0.0182713
785, 0.00000, 0.0417572, 0.0202239
786, 0.00000, 0.0704951, 0.0341421
787, 0.00000, 0.148167, 0.0717602
788, 0.00000, 0.249556, 0.120866
789, 0.00000, 0.298044, 0.144348
790, 0.00000, 0.249558, 0.120862
791, 0.00000, 0.075341, 0.0364891
792, 0.00000, 0.0833796, 0.0403823
793, 0.00000, 0.140605, 0.0680978
794, 0.00000, 0.294629, 0.1427
795, 0.00000, 0.494256, 0.239409
796, 0.00000, 0.58916, 0.285357
797, 0.00000, 0.494275, 0.239359
798, 0.00000, -0.011915, -0.00576916
799, 0.00000, -0.240401, -0.116437
800, 0.00000, -0.399086, -0.193298
801, 0.00000, -0.502818, -0.24354
802, 0.00000, -0.565615, -0.273957
803, 0.00000, -0.562522, -0.272465
804, 0.00000, -0.58057, -0.281262
805, 0.00000, -0.630296, -0.305251
806, 0.00000, -0.237917, -0.115235
807, 0.00000, 0.0774589, 0.0375151
808, 0.00000, 0.249977, 0.12107
809, 0.00000, 0.38352, 0.185741
810, 0.00000, 0.316438, 0.153249
811, 0.00000, 0.224202, 0.108581
812, 0.00000, 0.131273, 0.063577
813, 0.00000, 0.0628021, 0.0304162
814, 0.00000, 0.0376465, 0.0182329
815, 0.00000, 0.0377256, 0.0182713
816, 0.00000, 0.0417572, 0.0202239
817, 0.00000, 0.0704951, 0.0341421
818, 0.00000, 0.148167, 0.0717602
819, 0.00000, 0.249556, 0.120866
820, 0.00000, 0.298044, 0.144348
821, 0.00000, 0.249558, 0.120862
822, 0.00000, -0.0119147, -0.00577001
823, 0.00000, -0.240401, -0.116437
824, 0.00000, -0.399086, -0.193298
825, 0.00000, -0.502818, -0.24354
826, 0.00000, -0.565615, -0.273957
827, 0.00000, -1.0538, -0.510492
828, 0.00000, -0.95308, -0.461703
829, 0.00000, -0.6303, -0.305245
830, 0.00000, -0.237917, -0.115235
831, 0.00000, 0.0774589, 0.0375151
832, 0.00000, 0.249977, 0.12107
833, 0.00000, 0.38352, 0.185741
834, 0.00000, 0.316438, 0.153249
835, 0.00000, 0.224202, 0.108581
836, 0.00000, 0.131273, 0.063577
837, 0.00000, 0.0628021, 0.0304162
838, 0.00000, 0.0376465, 0.0182329
839, 0.00000, 0.0377256, 0.0182713
840, 0.00000, 0.0417572, 0.0202239
841, 0.00000, 0.0704951, 0.0341421
842, 0.00000, 0.148167, 0.0717602
843, 0.00000, 0.249556, 0.120866
844, 0.00000, 0.298044, 0.144348
845, 0.00000, 0.249558, 0.120862
846, 0.00000, -0.0119147, -0.00577001
847, 0.00000, -0.240401, -0.116437
848, 0.00000, -0.399086, -0.193298
849, 0.00000, -0.502818, -0.24354
850, 0.00000, -0.565615, -0.273957
851, 0.00000, -0.563787, -0.273089
852, 0.00000, -0.950993, -0.460685
853, 0.00000, -0.630297, -0.305257
854, 0.00000, -0.237917, -0.115235
855, 0.00000, 0.0774589, 0.0375151
856, 0.00000, 0.249977, 0.12107
857, 0.00000, 0.38352, 0.185741
858, 0.00000, 0.316438, 0.153249
859, 0.00000, 0.224202, 0.108581
860, 0.00000, 0.131273, 0.063577
861, 0.00000, 0.0628021, 0.0304162
862, 0.00000, 0.0376465, 0.0182329
863, 0.00000, 0.0377256, 0.0182713
864, 0.00000, 0.0417572, 0.0202239
865, 0.00000, 0.0704951, 0.0341421
866, 0.00000, 0.148167, 0.0717602
867, 0.00000, 0.249556, 0.120866
868, 0.00000, 0.298044, 0.144348
869, 0.00000, 0.249558, 0.120862
870, 0.00000, 0.075341, 0.0364891
871, 0.00000, 0.0833796, 0.0403823
872, 0.00000, 0.140605, 0.0680978
873, 0.00000, 0.294629, 0.1427
874, 0.00000, 0.494256, 0.239409
875, 0.00000, 0.58916, 0.285357
876, 0.00000, 0.494275, 0.239359
877, 0.00000, -0.011915, -0.00576916
878, 0.00000, -0.240401, -0.116437
879, 0.00000, -0.399086, -0.193298
880, 0.00000, -0.502818, -0.24354
881, 0.00000, -0.565615, -0.273957
882, 0.00000, -0.562522, -0.272465
883, 0.00000, -0.58057, -0.281262
884, 0.00000, -0.630296, -0.305251
885, 0.00000, -0.237917, -0.115235
886, 0.00000, 0.0774589, 0.0375151
887, 0.00000, 0.249977, 0.12107
888, 0.00000, 0.38352, 0.185741
889, 0.00000, 0.316438, 0.153249
890, 0.00000, 0.224202, 0.108581
891, 0.00000, 0.131273, 0.063577
892, 0.00000, 0.0628021, 0.0304162
893, 0.00000, 0.0376465, 0.0182329
894, 0.00000, 0.0377256, 0.0182713
895, 0.00000, 0.0417572, 0.0202239
896, 0.00000, 0.0704951, 0.0341421
897, 0.00000, 0.148167, 0.0717602
898, 0.00000, 0.249556, 0.120866
899, 0.00000, 0.298044, 0.144348
900, 0.00000, 0.249558, 0.120862
901, 0.00000, -0.0119147, -0.00577001
902, 0.00000, -0.240401, -0.116437
903, 0.00000, -0.399086, -0.193298
904, 0.00000, -0.502818, -0.24354
905, 0.00000, -0.565615, -0.273957
906, 0.00000, -1.0538, -0.510492
907, 0.00000, -0.95308, -0.461703
908, 0.00000, -0.6303, -0.305245
909, 0.00000, -0.237917, -0.115235
910, 0.00000, 0.0774589, 0.0375151
911, 0.00000, 0.249977, 0.12107
912, 0.00000, 0.38352, 0.185741
913, 0.00000, 0.316438, 0.153249
914, 0.00000, 0.224202, 0.108581
915, 0.00000, 0.131273, 0.063577
916, 0.00000, 0.0628021, 0.0304162
917, 0.00000, 0.0376465, 0.0182329
918, 0.00000, 0.0377256, 0.0182713
919, 0.00000, 0.0417572, 0.0202239
920, 0.00000, 0.0704951, 0.0341421
921, 0.00000, 0.148167, 0.0717602
922, 0.00000, 0.249556, 0.120866
923, 0.00000, 0.298044, 0.144348
924, 0.00000, 0.249558, 0.120862
925, 0.00000, -0.0119147, -0.00577001
926, 0.00000, -0.240401, -0.116437
927, 0.00000, -0.399086, -0.193298
928, 0.00000, -0.502818, -0.24354
929, 0.00000, -0.565615, -0.273957
930, 0.00000, -0.563787, -0.273089
931, 0.00000, -0.950993, -0.460685
932, 0.00000, -0.630297, -0.305257
933, 0.00000, -0.237917, -0.115235
934, 0.00000, 0.0774589, 0.0375151
935, 0.00000, 0.249977, 0.12107
936, 0.00000, 0.38352, 0.185741
937, 0.00000, 0.316438, 0.153249
938, 0.00000, 0.224202, 0.108581
939, 0.00000, 0.131273, 0.063577
940, 0.00000, 0.0628021, 0.0304162
941, 0.00000, 0.0376465, 0.0182329
942, 0.00000, 0.0377256, 0.0182713
943, 0.00000, 0.0417572, 0.0202239
944, 0.00000, 0.0704951, 0.0341421
945, 0.00000, 0.148167, 0.0717602
946, 0.00000, 0.249556, 0.120866
947, 0.00000, 0.298044, 0.144348
948, 0.00000, 0.249558, 0.120862
949, 0.00000, 0.075341, 0.0364891
950, 0.00000, 0.0833796, 0.0403823
951, 0.00000, 0.140605, 0.0680978
952, 0.00000, 0.294629, 0.1427
953, 0.00000, 0.494256, 0.239409
954, 0.00000, 0.58916, 0.285357
955, 0.00000, 0.494275, 0.239359
956, 0.00000, -0.011915, -0.00576916
957, 0.00000, -0.240401, -0.116437
958, 0.00000, -0.399086, -0.193298
959, 0.00000, -0.502818, -0.24354
960, 0.00000, -0.565615, -0.273957
961, 0.00000, -0.562522, -0.272465
962, 0.00000, -0.58057, -0.281262
963, 0.00000, -0.630296, -0.305251
964, 0.00000, -0.237917, -0.115235
965, 0.00000, 0.0774589, 0.0375151
966, 0.00000, 0.249977, 0.12107
967, 0.00000, 0.38352, 0.185741
968, 0.00000, 0.316438, 0.153249
969, 0.00000, 0.224202, 0.108581
970, 0.00000, 0.131273, 0.063577
971, 0.00000, 0.0628021, 0.0304162
972, 0.00000, 0.0376465, 0.0182329
973, 0.00000, 0.0377256, 0.0182713
974, 0.00000, 0.0417572, 0.0202239
975, 0.00000, 0.0704951, 0.0341421
976, 0.00000, 0.148167, 0.0717602
977, 0.00000, 0.249556, 0.120866
978, 0.00000, 0.298044, 0.144348
979, 0.00000, 0.249558, 0.120862
980, 0.00000, -0.0119147, -0.00577001
981, 0.00000, -0.240401, -0.116437
982, 0.00000, -0.399086, -0.193298
983, 0.00000, -0.502818, -0.24354
984, 0.00000, -0.565615, -0.273957
985, 0.00000, -1.0538, -0.510492
986, 0.00000, -0.95308, -0.461703
987, 0.00000, -0.6303, -0.305245
988, 0.00000, -0.237917, -0.115235
989, 0.00000, 0.0774589, 0.0375151
990, 0.00000, 0.249977, 0.12107
991, 0.00000, 0.38352, 0.185741
992, 0.00000, 0.316438, 0.153249
993, 0.00000, 0.224202, 0.108581
994, 0.00000, 0.131273, 0.063577
995, 0.00000, 0.0628021, 0.0304162
996, 0.00000, 0.0376465, 0.0182329
997, 0.00000, 0.0377256, 0.0182713
998, 0.00000, 0.0417572, 0.0202239
999, 0.00000, 0.0704951, 0.0341421
1000, 0.00000, 0.148167, 0.0717602
1001, 0.00000, 0.249556, 0.120866
1002, 0.00000, 0.298044, 0.144348
1003, 0.00000, 0.249558, 0.120862
1004, 0.00000, -0.0119147, -0.00577001
1005, 0.00000, -0.240401, -0.116437
1006, 0.00000, -0.399086, -0.193298
1007, 0.00000, -0.502818, -0.24354
1008, 0.00000, -0.565615, -0.273957
1009, 0.00000, -0.563787, -0.273089
1010, 0.00000, -0.950993, -0.460685
1011, 0.00000, -0.630297, -0.305257
1012, 0.00000, -0.237917, -0.115235
1013, 0.00000, 0.0774589, 0.0375151
1014, 0.00000, 0.249977, 0.12107
1015, 0.00000, 0.38352, 0.185741
1016, 0.00000, 0.316438, 0.153249
1017, 0.00000, 0.224202, 0.108581
1018, 0.00000, 0.131273, 0.063577
1019, 0.00000, 0.0628021, 0.0304162
1020, 0.00000, 0.0376465, 0.0182329
1021, 0.00000, 0.0377256, 0.0182713
1022, 0.00000, 0.0417572, 0.0202239
1023, 0.00000, 0.0704951, 0.0341421
1024, 0.00000, 0.148167, 0.0717602
1025, 0.00000, 0.249556, 0.120866
1026, 0.00000, 0.298044, 0.144348
1027, 0.00000, 0.249558, 0.120862
1028, 0.00000, 0.075341, 0.0364891
1029, 0.00000, 0.0833796, 0.0403823
1030, 0.00000, 0.140605, 0.0680978
1031, 0.00000, 0.294629, 0.1427
1032, 0.00000, 0.494256, 0.239409
1033, 0.00000, 0.58916, 0.285357
1034, 0.00000, 0.494275, 0.239359
1035, 0.00000, -0.011915, -0.00576916
1036, 0.00000, -0.240401, -0.116437
1037, 0.00000, -0.399086, -0.193298
1038, 0.00000, -0.502818, -0.24354
1039, 0.00000, -0.565615, -0.273957
1040, 0.00000, -0.562522, -0.272465
1041, 0.00000, -0.58057, -0.281262
1042, 0.00000, -0.630296, -0.305251
1043, 0.00000, -0.237917, -0.115235
1044, 0.00000, 0.0774589, 0.0375151
1045, 0.00000, 0.249977, 0.12107
1046, 0.00000, 0.38352, 0.185741
1047, 0.00000, 0.316438, 0.153249
1048, 0.00000, 0.224202, 0.108581
1049, 0.00000, 0.131273, 0.063577
1050, 0.00000, 0.0628021, 0.0304162
1051, 0.00000, 0.0376465, 0.0182329
1052, 0.00000, 0.0377256, 0.0182713
1053, 0.00000, 0.0417572, 0.0202239
1054, 0.00000, 0.0704951, 0.0341421
1055, 0.00000, 0.148167, 0.0717602
1056, 0.00000, 0.249556, 0.120866
1057, 0.00000, 0.298044, 0.144348
1058, 0.00000, 0.249558, 0.120862
1059, 0.00000, -0.0119147, -0.00577001
1060, 0.00000, -0.240401, -0.116437
1061, 0.00000, -0.399086, -0.193298
1062, 0.00000, -0.502818, -0.24354
1063, 0.00000, -0.565615, -0.273957
1064, 0.00000, -1.0538, -0.510492
1065, 0.00000, -0.95308, -0.461703
1066, 0.00000, -0.6303, -0.305245
1067, 0.00000, -0.237917, -0.115235
1068, 0.00000, 0.0774589, 0.0375151
1069, 0.00000, 0.249977, 0.12107
1070, 0.00000, 0.38352, 0.185741
1071, 0.00000, 0.316438, 0.153249
1072, 0.00000, 0.224202, 0.108581
1073, 0.00000, 0.131273, 0.063577
1074, 0.00000, 0.0628021, 0.0304162
1075, 0.00000, 0.0376465, 0.0182329
1076, 0.00000, 0.0377256, 0.0182713
1077, 0.00000, 0.0417572, 0.0202239
1078, 0.00000, 0.0704951, 0.0341421
1079, 0.00000, 0.148167, 0.0717602
1080, 0.00000, 0.249556, 0.120866
1081, 0.00000, 0.298044, 0.144348
1082, 0.00000, 0.249558, 0.120862
1083, 0.00000, -0.0119147, -0.00577001
1084, 0.00000, -0.240401, -0.116437
1085, 0.00000, -0.399086, -0.193298
1086, 0.00000, -0.502818, -0.24354
1087, 0.00000, -0.565615, -0.273957
1088, 0.00000, -0.563787, -0.273089
1089, 0.00000, -0.950993, -0.460685
1090, 0.00000, -0.630297, -0.305257
1091, 0.00000, -0.237917, -0.115235
1092, 0.00000, 0.0774589, 0.0375151
1093, 0.00000, 0.249977, 0.12107
1094, 0.00000, 0.38352, 0.185741
1095, 0.00000, 0.316438, 0.153249
1096, 0.00000, 0.224202, 0.108581
1097, 0.00000, 0.131273, 0.063577
1098, 0.00000, 0.0628021, 0.0304162
1099, 0.00000, 0.0376465, 0.0182329
1100, 0.00000, 0.0377256, 0.0182713
1101, 0.00000, 0.0417572, 0.0202239
1102, 0.00000, 0.0704951, 0.0341421
1103, 0.00000, 0.148167, 0.0717602
1104, 0.00000, 0.249556, 0.120866
1105, 0.00000, 0.298044, 0.144348
1106, 0.00000, 0.249558, 0.120862
1107, 0.00000, 0.075341, 0.0364891
1108, 0.00000, 0.0833796, 0.0403823
1109, 0.00000, 0.140605, 0.0680978
1110, 0.00000, 0.294629, 0.1427
1111, 0.00000, 0.494256, 0.239409
1112, 0.00000, 0.58916, 0.285357
1113, 0.00000, 0.494275, 0.239359
1114, 0.00000, -0.011915, -0.00576916
1115, 0.00000, -0.240401, -0.116437
1116, 0.00000, -0.399086, -0.193298
1117, 0.00000, -0.502818, -0.24354
1118, 0.00000, -0.565615, -0.273957
1119, 0.00000, -0.562522, -0.272465
1120, 0.00000, -0.58057, -0.281262
1121, 0.00000, -0.630296, -0.305251
1122, 0.00000, -0.237917, -0.115235
1123, 0.00000, 0.0774589, 0.0375151
1124, 0.00000, 0.249977, 0.12107
1125, 0.00000, 0.38352, 0.185741
1126, 0.00000, 0.316438, 0.153249
1127, 0.00000, 0.224202, 0.108581
1128, 0.00000, 0.131273, 0.063577
1129, 0.00000, 0.0628021, 0.0304162
1130, 0.00000, 0.0376465, 0.0182329
1131, 0.00000, 0.0377256, 0.0182713
1132, 0.00000, 0.0417572, 0.0202239
1133, 0.00000, 0.0704951, 0.0341421
1134, 0.00000, 0.148167, 0.0717602
1135, 0.00000, 0.249556, 0.120866
1136, 0.00000, 0.298044, 0.144348
1137, 0.00000, 0.249558, 0.120862
1138, 0.00000, -0.0119147, -0.00577001
1139, 0.00000, -0.240401, -0.116437
1140, 0.00000, -0.399086, -0.193298
1141, 0.00000, -0.502818, -0.24354
1142, 0.00000, -0.565615, -0.273957
1143, 0.00000, -1.0538, -0.510492
1144, 0.00000, -0.95308, -0.461703
1145, 0.00000, -0.6303, -0.305245
1146, 0.00000, -0.237917, -0.115235
1147, 0.00000, 0.0774589, 0.0375151
1148, 0.00000, 0.249977, 0.12107
1149, 0.00000, 0.38352, 0.185741
1150, 0.00000, 0.316438, 0.153249
1151, 0.00000, 0.224202, 0.108581
1152, 0.00000, 0.131273, 0.063577
1153, 0.00000, 0.0628021, 0.0304162
1154, 0.00000, 0.0376465, 0.0182329
1155, 0.00000, 0.0377256, 0.0182713
1156, 0.00000, 0.0417572, 0.0202239
1157, 0.00000, 0.0704951, 0.0341421
1158, 0.00000, 0.148167, 0.0717602
1159, 0.00000, 0.249556, 0.120866
1160, 0.00000, 0.298044, 0.144348
1161, 0.00000, 0.249558, 0.120862
1162, 0.00000, -0.0119147, -0.00577001
1163, 0.00000, -0.240401, -0.116437
1164, 0.00000, -0.399086, -0.193298
1165, 0.00000, -0.502818, -0.24354
1166, 0.00000, -0.565615, -0.273957
1167, 0.00000, -0.563787, -0.273089
1168, 0.00000, -0.950993, -0.460685
1169, 0.00000, -0.630297, -0.305257
1170, 0.00000, -0.237917, -0.115235
1171, 0.00000, 0.0774589, 0.0375151
1172, 0.00000, 0.249977, 0.12107
1173, 0.00000, 0.38352, 0.185741
1174, 0.00000, 0.316438, 0.153249
1175, 0.00000, 0.224202, 0.108581
1176, 0.00000, 0.131273, 0.063577
1177, 0.00000, 0.0628021, 0.0304162
1178, 0.00000, 0.0376465, 0.0182329
1179, 0.00000, 0.0377256, 0.0182713
1180, 0.00000, 0.0417572, 0.0202239
1181, 0.00000, 0.0704951, 0.0341421
1182, 0.00000, 0.148167, 0.0717602
1183, 0.00000, 0.249556, 0.120866
1184, 0.00000, 0.298044, 0.144348
1185, 0.00000, 0.249558, 0.120862
1186, 0.00000, 0.075341, 0.0364891
1187, 0.00000, 0.0833796, 0.0403823
1188, 0.00000, 0.140605, 0.0680978
1189, 0.00000, 0.294629, 0.1427
1190, 0.00000, 0.494256, 0.239409
1191, 0.00000, 0.58916, 0.285357
1192, 0.00000, 0.494275, 0.239359
1193, 0.00000, -0.011915, -0.00576916
1194, 0.00000, -0.240401, -0.116437
1195, 0.00000, -0.399086, -0.193298
1196, 0.00000, -0.502818, -0.24354
1197, 0.00000, -0.565615, -0.273957
1198, 0.00000, -0.562522, -0.272465
1199, 0.00000, -0.58057, -0.281262
1200, 0.00000, -0.630296, -0.305251
1201, 0.00000, -0.237917, -0.115235
1202, 0.00000, 0.0774589, 0.0375151
1203, 0.00000, 0.249977, 0.12107
1204, 0.00000, 0.38352, 0.185741
1205, 0.00000, 0.316438, 0.153249
1206, 0.00000, 0.224202, 0.108581
1207, 0.00000, 0.131273, 0.063577
1208, 0.00000, 0.0628021, 0.0304162
1209, 0.00000, 0.0376465, 0.0182329
1210, 0.00000, 0.0377256, 0.0182713
1211, 0.00000, 0.0417572, 0.0202239
1212, 0.00000, 0.0704951, 0.0341421
1213, 0.00000, 0.148167, 0.0717602
1214, 0.00000, 0.249556, 0.120866
1215, 0.00000, 0.298044, 0.144348
1216, 0.00000, 0.249558, 0.120862
1217, 0.00000, -0.0119147, -0.00577001
1218, 0.00000, -0.240401, -0.116437
1219, 0.00000, -0.399086, -0.193298
1220, 0.00000, -0.502818, -0.24354
1221, 0.00000, -0.565615, -0.273957
1222, 0.00000, -1.0538, -0.510492
1223, 0.00000, -0.95308, -0.461703
1224, 0.00000, -0.6303, -0.305245
1225, 0.00000, -0.237917, -0.115235
1226, 0.00000, 0.0774589, 0.0375151
1227, 0.00000, 0.249977, 0.12107
1228, 0.00000, 0.38352, 0.185741
1229, 0.00000, 0.316438, 0.153249
1230, 0.00000, 0.224202, 0.108581
1231, 0.00000, 0.131273, 0.063577
1232, 0.00000, 0.0628021, 0.0304162
1233, 0.00000, 0.0376465, 0.0182329
1234, 0.00000, 0.0377256, 0.0182713
1235, 0.00000, 0.0417572, 0.0202239
1236, 0.00000, 0.0704951, 0.0341421
1237, 0.00000, 0.148167, 0.0717602
1238, 0.00000, 0.249556, 0.120866
1239, 0.00000, 0.298044, 0.144348
1240, 0.00000, 0.249558, 0.120862
1241, 0.00000, -0.0119147, -0.00577001
1242, 0.00000, -0.240401, -0.116437
1243, 0.00000, -0.399086, -0.193298
1244, 0.00000, -0.502818, -0.24354
1245, 0.00000, -0.565615, -0.273957
1246, 0.00000, -0.563787, -0.273089
1247, 0.00000, -0.950993, -0.460685
1248, 0.00000, -0.630297, -0.305257
1249, 0.00000, -0.237917, -0.115235
1250, 0.00000, 0.0774589, 0.0375151
1251, 0.00000, 0.249977, 0.12107
1252, 0.00000, 0.38352, 0.185741
1253, 0.00000, 0.316438, 0.153249
1254, 0.00000, 0.224202, 0.108581
1255, 0.00000, 0.131273, 0.063577
1256, 0.00000, 0.0628021, 0.0304162
1257, 0.00000, 0.0376465, 0.0182329
1258, 0.00000, 0.0377256, 0.0182713
1259, 0.00000, 0.0417572, 0.0202239
1260, 0.00000, 0.0704951, 0.0341421
1261, 0.00000, 0.148167, 0.0717602
1262, 0.00000, 0.249556, 0.120866
1263, 0.00000, 0.298044, 0.144348
1264, 0.00000, 0.249558, 0.120862
1265, 0.00000, 0.075341, 0.0364891
1266, 0.00000, 0.0833796, 0.0403823
1267, 0.00000, 0.140605, 0.0680978
1268, 0.00000, 0.294629, 0.1427
1269, 0.00000, 0.494256, 0.239409
1270, 0.00000, 0.58916, 0.285357
1271, 0.00000, 0.494275, 0.239359
1272, 0.00000, -0.011915, -0.00576916
1273, 0.00000, -0.240401, -0.116437
1274, 0.00000, -0.399086, -0.193298
1275, 0.00000, -0.502818, -0.24354
1276, 0.00000, -0.565615, -0.273957
1277, 0.00000, -0.562522, -0.272465
1278, 0.00000, -0.58057, -0.281262
1279, 0.00000, -0.630296, -0.305251
1280, 0.00000, -0.237917, -0.115235
1281, 0.00000, 0.0774589, 0.0375151
1282, 0.00000, 0.249977, 0.12107
1283, 0.00000, 0.38352, 0.185741
1284, 0.00000, 0.316438, 0.153249
1285, 0.00000, 0.224202, 0.108581
1286, 0.00000, 0.131273, 0.063577
1287, 0.00000, 0.0628021, 0.0304162
1288, 0.00000, 0.0376465, 0.0182329
1289, 0.00000, 0.0377256, 0.0182713
1290, 0.00000, 0.0417572, 0.0202239
1291, 0.00000, 0.0704951, 0.0341421
1292, 0.00000, 0.148167, 0.0717602
1293, 0.00000, 0.249556, 0.120866
1294, 0.00000, 0.298044, 0.144348
1295, 0.00000, 0.249558, 0.120862
1296, 0.00000, -0.0119147, -0.00577001
1297, 0.00000, -0.240401, -0.116437
1298, 0.00000, -0.399086, -0.193298
1299, 0.00000, -0.502818, -0.24354
1300, 0.00000, -0.565615, -0.273957
1301, 0.00000, -1.0538, -0.510492
1302, 0.00000, -0.95308, -0.461703
1303, 0.00000, -0.6303, -0.305245
1304, 0.00000, -0.237917, -0.115235
1305, 0.00000, 0.0774589, 0.0375151
1306, 0.00000, 0.249977, 0.12107
1307, 0.00000, 0.38352, 0.185741
1308, 0.00000, 0.316438, 0.153249
1309, 0.00000, 0.224202, 0.108581
1310, 0.00000, 0.131273, 0.063577
1311, 0.00000, 0.0628021, 0.0304162
1312, 0.00000, 0.0376465, 0.0182329
1313, 0.00000, 0.0377256, 0.0182713
1314, 0.00000, 0.0417572, 0.0202239
1315, 0.00000, 0.0704951, 0.0341421
1316, 0.00000, 0.148167, 0.0717602
1317, 0.00000, 0.249556, 0.120866
1318, 0.00000, 0.298044, 0.144348
1319, 0.00000, 0.249558, 0.120862
1320, 0.00000, -0.0119147, -0.00577001
1321, 0.00000, -0.240401, -0.116437
1322, 0.00000, -0.399086, -0.193298
1323, 0.00000, -0.502818, -0.24354
1324, 0.00000, -0.565615, -0.273957
1325, 0.00000, -0.563787, -0.273089
1326, 0.00000, -0.950993, -0.460685
1327, 0.00000, -0.630297, -0.305257
1328, 0.00000, -0.237917, -0.115235
1329, 0.00000, 0.0774589, 0.0375151
1330, 0.00000, 0.249977, 0.12107
1331, 0.00000, 0.38352, 0.185741
1332, 0.00000, 0.316438, 0.153249
1333, 0.00000, 0.224202, 0.108581
1334, 0.00000, 0.131273, 0.063577
1335, 0.00000, 0.0628021, 0.0304162
1336, 0.00000, 0.0376465, 0.0182329
1337, 0.00000, 0.0377256, 0.0182713
1338, 0.00000, 0.0417572, 0.0202239
